Hour,Shift_ID,Scheduled_Parts,Traffic_Index,Current_Buffer_Pct,Quality_Fail_Flag,Machine_Fault_Flag,Actual_Arrival_Lag_Mins,Baseline_Downtime_Cost
27460,1,50,2.49,100,0,0,3,0.0
27461,1,50,2.28,100,0,0,5,0.0
27462,1,50,1.97,100,0,0,44,5280.0
27463,1,50,1.91,100,0,0,7,0.0
27464,2,50,3.04,100,0,0,53,6360.0
27465,2,50,4.09,99,0,0,3,0.0
27466,2,50,4.62,100,0,0,4,0.0
27467,2,50,5.0,100,0,0,7,0.0
27468,2,50,5.0,99,0,0,7,0.0
27469,2,50,5.0,97,0,0,1,0.0
27470,2,50,5.0,96,0,0,5,0.0
27471,2,50,5.0,97,0,0,4,0.0
27472,3,50,4.53,98,0,0,5,0.0
27473,3,50,3.63,100,0,0,8,0.0
27474,3,50,3.27,99,0,0,4,0.0
27475,3,50,2.59,98,0,0,3,0.0
27476,3,50,2.65,5,1,0,8,0.0
27477,3,50,2.47,95,0,0,3,0.0
27478,3,50,2.17,98,0,0,7,0.0
27479,3,50,2.38,96,0,0,1,0.0
27480,1,50,2.58,6,1,0,1,0.0
27481,1,50,2.19,7,1,0,2,0.0
27482,1,50,1.86,96,0,0,4,0.0
27483,1,50,1.85,100,0,0,7,0.0
27484,1,50,2.07,9,1,0,7,0.0
27485,1,50,2.34,94,0,0,0,0.0
27486,1,50,2.35,94,0,0,2,0.0
27487,1,50,2.38,98,0,0,5,0.0
27488,2,50,3.59,100,0,0,8,0.0
27489,2,50,4.5,100,0,0,7,0.0
27490,2,50,5.0,99,0,0,0,0.0
27491,2,50,5.0,97,0,0,1,0.0
27492,2,50,5.0,95,0,1,97,5000.0
27493,2,50,5.0,96,0,0,1,0.0
27494,2,50,5.0,99,0,0,2,0.0
27495,2,50,5.0,100,0,0,3,0.0
27496,3,50,4.41,100,0,0,1,0.0
27497,3,50,3.7,97,0,0,2,0.0
27498,3,50,3.15,100,0,0,65,7800.0
27499,3,50,3.24,100,0,0,44,5280.0
27500,3,50,3.26,100,0,0,49,5880.0
27501,3,50,3.31,100,0,0,2,0.0
27502,3,50,2.73,98,0,0,5,0.0
27503,3,50,2.88,100,0,0,2,0.0
27504,1,50,2.56,99,0,0,3,0.0
27505,1,50,2.1,100,0,0,4,0.0
27506,1,50,2.06,100,0,0,3,0.0
27507,1,50,2.13,100,0,0,1,0.0
27508,1,50,1.87,100,0,0,7,0.0
27509,1,50,2.01,100,0,0,1,0.0
27510,1,50,2.32,100,0,0,6,0.0
27511,1,50,2.21,97,0,0,5,0.0
27512,2,50,2.96,100,0,0,7,0.0
27513,2,50,3.67,100,0,0,8,0.0
27514,2,50,4.99,99,0,0,5,0.0
27515,2,50,5.0,98,0,0,1,0.0
27516,2,50,5.0,98,0,0,1,0.0
27517,2,50,5.0,7,1,0,1,0.0
27518,2,50,5.0,100,0,0,8,0.0
27519,2,50,5.0,98,0,0,1,0.0
27520,3,50,4.11,100,0,0,1,0.0
27521,3,50,3.48,100,0,0,2,0.0
27522,3,50,3.4,98,0,0,21,2520.0
27523,3,50,2.84,99,0,0,21,2520.0
27524,3,50,2.77,100,0,0,74,8880.0
27525,3,50,2.34,99,0,0,39,4680.0
27526,3,50,2.66,100,0,0,61,7320.0
27527,3,50,2.6,100,0,0,65,7800.0
27528,1,50,2.59,97,0,0,4,0.0
27529,1,50,2.44,95,0,0,5,0.0
27530,1,50,2.26,97,0,0,0,0.0
27531,1,50,2.04,100,0,0,1,0.0
27532,1,50,2.18,98,0,0,4,0.0
27533,1,50,2.54,95,0,0,4,0.0
27534,1,50,2.35,93,0,0,7,0.0
27535,1,50,2.61,96,0,0,0,0.0
27536,2,50,3.13,94,0,0,6,0.0
27537,2,50,4.47,91,0,0,5,0.0
27538,2,50,5.0,93,0,0,27,3240.0
27539,2,50,5.0,90,0,0,3,0.0
27540,2,50,5.0,94,0,0,8,0.0
27541,2,50,5.0,96,0,0,52,6240.0
27542,2,50,5.0,98,0,0,42,5040.0
27543,2,50,5.0,100,0,0,5,0.0
27544,3,50,4.19,100,0,0,2,0.0
27545,3,50,3.26,11,1,0,0,0.0
27546,3,50,2.81,97,0,0,5,0.0
27547,3,50,2.53,99,0,0,2,0.0
27548,3,50,2.49,96,0,0,5,0.0
27549,3,50,2.46,100,0,0,8,0.0
27550,3,50,2.55,99,0,0,2,0.0
27551,3,50,2.63,100,0,0,7,0.0
27552,1,50,2.31,100,0,0,5,0.0
27553,1,50,2.5,100,0,0,0,0.0
27554,1,50,2.06,100,0,0,4,0.0
27555,1,50,2.28,100,0,0,7,0.0
27556,1,50,1.97,100,0,0,0,0.0
27557,1,50,2.23,100,0,0,4,0.0
27558,1,50,2.26,100,0,0,3,0.0
27559,1,50,2.21,100,0,0,1,0.0
27560,2,50,3.31,100,0,0,5,0.0
27561,2,50,3.7,97,0,0,2,0.0
27562,2,50,4.28,98,0,0,3,0.0
27563,2,50,5.0,96,0,0,2,0.0
27564,2,50,5.0,95,0,0,39,4680.0
27565,2,50,5.0,10,1,0,6,0.0
27566,2,50,5.0,10,1,0,1,0.0
27567,2,50,5.0,100,0,0,0,0.0
27568,3,50,4.27,100,0,0,47,5640.0
27569,3,50,3.6,100,0,0,21,2520.0
27570,3,50,3.48,100,0,0,57,6840.0
27571,3,50,3.13,99,0,0,58,6960.0
27572,3,50,2.52,100,0,0,46,5520.0
27573,3,50,2.23,100,0,0,6,0.0
27574,3,50,2.2,100,0,0,6,0.0
27575,3,50,2.36,98,0,0,8,0.0
27576,1,50,2.12,5,1,0,0,0.0
27577,1,50,2.51,95,0,0,4,0.0
27578,1,50,2.3,92,0,0,5,0.0
27579,1,50,2.31,96,0,0,1,0.0
27580,1,50,1.93,12,1,0,7,0.0
27581,1,50,2.31,8,1,0,5,0.0
27582,1,50,2.51,100,0,0,1,0.0
27583,1,50,2.21,100,0,0,1,0.0
27584,2,50,3.56,99,0,0,64,7680.0
27585,2,50,4.24,97,0,0,36,4320.0
27586,2,50,5.0,97,0,0,56,6720.0
27587,2,50,5.0,96,0,0,41,4920.0
27588,2,50,5.0,99,0,0,68,8160.0
27589,2,50,5.0,97,0,0,39,4680.0
27590,2,50,5.0,95,0,0,50,6000.0
27591,2,50,5.0,92,0,0,24,2880.0
27592,3,50,3.94,89,0,0,31,3720.0
27593,3,50,3.28,87,0,0,3,0.0
27594,3,50,3.08,87,0,0,52,6240.0
27595,3,50,3.0,87,0,0,56,6720.0
27596,3,50,2.8,91,0,0,3,0.0
27597,3,50,2.32,92,0,0,44,5280.0
27598,3,50,2.55,96,0,0,45,5400.0
27599,3,50,2.81,97,0,0,3,0.0
27600,1,50,2.57,100,0,0,48,5760.0
27601,1,50,2.27,99,0,0,6,0.0
27602,1,50,1.9,97,0,0,0,0.0
27603,1,50,1.81,99,0,0,6,0.0
27604,1,50,2.09,100,0,0,5,0.0
27605,1,50,2.45,100,0,0,6,0.0
27606,1,50,2.08,100,0,0,1,0.0
27607,1,50,2.17,100,0,0,7,0.0
27608,2,50,3.28,100,0,0,3,0.0
27609,2,50,3.92,100,0,0,0,0.0
27610,2,50,4.86,100,0,0,6,0.0
27611,2,50,5.0,100,0,0,25,3000.0
27612,2,50,5.0,100,0,0,30,3600.0
27613,2,50,5.0,98,0,0,0,0.0
27614,2,50,5.0,100,0,0,73,8760.0
27615,2,50,5.0,100,0,0,1,0.0
27616,3,50,3.96,99,0,0,4,0.0
27617,3,50,3.21,98,0,0,5,0.0
27618,3,50,2.82,100,0,0,8,0.0
27619,3,50,2.3,12,1,0,5,0.0
27620,3,50,2.12,10,1,0,6,0.0
27621,3,50,2.27,9,1,0,7,0.0
27622,3,50,2.38,100,0,0,5,0.0
27623,3,50,2.02,99,0,0,2,0.0
27624,1,50,1.93,100,0,0,1,0.0
27625,1,50,2.08,12,1,0,5,0.0
27626,1,50,1.99,100,0,0,2,0.0
27627,1,50,2.01,100,0,0,5,0.0
27628,1,50,2.24,98,0,0,3,0.0
27629,1,50,1.88,95,0,0,8,0.0
27630,1,50,1.82,95,0,0,6,0.0
27631,1,50,1.68,94,0,0,5,0.0
27632,2,50,2.2,96,0,0,3,0.0
27633,2,50,3.58,99,0,0,3,0.0
27634,2,50,4.33,100,0,0,8,0.0
27635,2,50,5.0,97,0,0,6,0.0
27636,2,50,5.0,12,1,0,8,0.0
27637,2,50,5.0,11,1,0,6,0.0
27638,2,50,5.0,99,0,0,0,0.0
27639,2,50,5.0,100,0,0,4,0.0
27640,3,50,4.45,100,0,0,7,0.0
27641,3,50,3.69,99,0,0,5,0.0
27642,3,50,3.17,98,0,0,1,0.0
27643,3,50,3.08,100,0,0,5,0.0
27644,3,50,2.68,100,0,0,7,0.0
27645,3,50,2.26,98,0,0,1,0.0
27646,3,50,2.08,100,0,0,1,0.0
27647,3,50,2.04,100,0,0,68,8160.0
27648,1,50,1.77,99,0,0,62,7440.0
27649,1,50,1.9,99,0,0,50,6000.0
27650,1,50,2.18,98,0,0,22,2640.0
27651,1,50,2.21,100,0,0,53,6360.0
27652,1,50,1.9,100,0,0,35,4200.0
27653,1,50,1.96,98,0,0,0,0.0
27654,1,50,2.21,100,0,0,2,0.0
27655,1,50,1.89,98,0,0,2,0.0
27656,2,50,2.33,97,0,0,4,0.0
27657,2,50,3.1,99,0,0,3,0.0
27658,2,50,3.66,99,0,0,1,0.0
27659,2,50,4.99,100,0,0,5,0.0
27660,2,50,5.0,100,0,1,102,5000.0
27661,2,50,5.0,100,0,1,49,5000.0
27662,2,50,5.0,98,0,0,7,0.0
27663,2,50,5.0,96,0,0,2,0.0
27664,3,50,3.9,94,0,0,52,6240.0
27665,3,50,3.21,96,0,0,8,0.0
27666,3,50,3.03,99,0,0,3,0.0
27667,3,50,2.46,98,0,0,7,0.0
27668,3,50,2.23,96,0,0,8,0.0
27669,3,50,2.01,95,0,0,5,0.0
27670,3,50,1.86,94,0,0,0,0.0
27671,3,50,2.11,93,0,0,1,0.0
27672,1,50,2.4,95,0,0,3,0.0
27673,1,50,2.52,94,0,0,8,0.0
27674,1,50,2.55,94,0,0,2,0.0
27675,1,50,2.77,95,0,0,3,0.0
27676,1,50,2.28,97,0,0,2,0.0
27677,1,50,2.02,97,0,0,4,0.0
27678,1,50,2.03,96,0,0,1,0.0
27679,1,50,2.0,98,0,0,8,0.0
27680,2,50,2.82,100,0,0,6,0.0
27681,2,50,3.4,97,0,0,7,0.0
27682,2,50,3.91,96,0,0,8,0.0
27683,2,50,4.78,98,0,0,8,0.0
27684,2,50,5.0,95,0,0,2,0.0
27685,2,50,5.0,99,0,0,1,0.0
27686,2,50,5.0,100,0,0,7,0.0
27687,2,50,5.0,100,0,0,8,0.0
27688,3,50,4.02,97,0,0,0,0.0
27689,3,50,3.3,96,0,0,8,0.0
27690,3,50,2.85,97,0,0,8,0.0
27691,3,50,2.84,99,0,0,3,0.0
27692,3,50,2.9,98,0,0,5,0.0
27693,3,50,2.77,97,0,0,74,8880.0
27694,3,50,2.48,99,0,0,3,0.0
27695,3,50,2.27,100,0,0,3,0.0
27696,1,50,1.98,100,0,0,1,0.0
27697,1,50,2.39,99,0,0,0,0.0
27698,1,50,2.45,96,0,0,2,0.0
27699,1,50,2.04,97,0,0,38,4560.0
27700,1,50,2.22,98,0,0,50,6000.0
27701,1,50,2.19,100,0,0,6,0.0
27702,1,50,2.56,98,0,0,5,0.0
27703,1,50,2.71,100,0,0,4,0.0
27704,2,50,3.25,99,0,0,1,0.0
27705,2,50,4.36,98,0,0,8,0.0
27706,2,50,5.0,97,0,0,2,0.0
27707,2,50,5.0,97,0,0,5,0.0
27708,2,50,5.0,100,0,0,1,0.0
27709,2,50,5.0,99,0,0,7,0.0
27710,2,50,5.0,100,0,0,8,0.0
27711,2,50,5.0,100,0,0,4,0.0
27712,3,50,4.28,100,0,0,1,0.0
27713,3,50,3.4,100,0,0,7,0.0
27714,3,50,2.94,100,0,0,5,0.0
27715,3,50,2.8,97,0,0,8,0.0
27716,3,50,2.36,99,0,0,3,0.0
27717,3,50,2.59,98,0,0,0,0.0
27718,3,50,2.14,97,0,0,4,0.0
27719,3,50,1.87,96,0,0,0,0.0
27720,1,50,1.7,94,0,0,5,0.0
27721,1,50,1.88,92,0,0,1,0.0
27722,1,50,2.08,94,0,0,8,0.0
27723,1,50,2.06,94,0,0,8,0.0
27724,1,50,1.96,91,0,0,2,0.0
27725,1,50,2.28,95,0,1,113,5000.0
27726,1,50,1.95,94,0,1,74,5000.0
27727,1,50,1.87,91,0,1,108,5000.0
27728,2,50,2.3,90,0,0,5,0.0
27729,2,50,2.68,87,0,0,3,0.0
27730,2,50,3.42,84,0,0,1,0.0
27731,2,50,3.98,82,0,0,5,0.0
27732,2,50,4.6,85,0,0,6,0.0
27733,2,50,5.0,88,0,0,2,0.0
27734,2,50,5.0,5,1,0,4,0.0
27735,2,50,5.0,13,1,0,3,0.0
27736,3,50,4.31,94,0,0,7,0.0
27737,3,50,3.56,93,0,0,1,0.0
27738,3,50,3.2,90,0,0,8,0.0
27739,3,50,2.87,10,1,0,2,0.0
27740,3,50,2.41,88,0,0,4,0.0
27741,3,50,2.67,91,0,0,8,0.0
27742,3,50,2.59,88,0,0,5,0.0
27743,3,50,2.78,89,0,0,65,7800.0
27744,1,50,2.86,86,0,0,32,3840.0
27745,1,50,2.36,86,0,0,72,8640.0
27746,1,50,2.11,85,0,0,69,8280.0
27747,1,50,1.89,83,0,0,3,0.0
27748,1,50,2.24,83,0,0,8,0.0
27749,1,50,2.52,84,0,0,0,0.0
27750,1,50,2.46,81,0,0,8,0.0
27751,1,50,2.1,84,0,0,53,6360.0
27752,2,50,2.62,83,0,0,55,6600.0
27753,2,50,3.84,85,0,0,39,4680.0
27754,2,50,5.0,82,0,0,63,7560.0
27755,2,50,5.0,85,0,0,0,0.0
27756,2,50,5.0,88,0,0,7,0.0
27757,2,50,5.0,87,0,0,6,0.0
27758,2,50,5.0,85,0,1,56,5000.0
27759,2,50,5.0,89,0,0,8,0.0
27760,3,50,4.17,92,0,0,5,0.0
27761,3,50,3.7,90,0,0,4,0.0
27762,3,50,3.2,89,0,0,0,0.0
27763,3,50,2.8,91,0,0,8,0.0
27764,3,50,2.43,95,0,0,7,0.0
27765,3,50,2.58,99,0,0,29,3480.0
27766,3,50,2.62,96,0,0,2,0.0
27767,3,50,2.41,99,0,0,6,0.0
27768,1,50,2.23,100,0,0,2,0.0
27769,1,50,1.86,100,0,1,69,5000.0
27770,1,50,1.65,100,0,1,66,5000.0
27771,1,50,1.92,100,0,0,0,0.0
27772,1,50,2.03,100,0,0,52,6240.0
27773,1,50,2.05,100,0,0,6,0.0
27774,1,50,2.35,100,0,0,2,0.0
27775,1,50,2.33,98,0,0,8,0.0
27776,2,50,3.1,100,0,0,1,0.0
27777,2,50,3.63,98,0,0,3,0.0
27778,2,50,4.84,95,0,0,0,0.0
27779,2,50,5.0,95,0,0,6,0.0
27780,2,50,5.0,99,0,0,8,0.0
27781,2,50,5.0,13,1,0,7,0.0
27782,2,50,5.0,100,0,0,3,0.0
27783,2,50,5.0,100,0,0,0,0.0
27784,3,50,4.49,98,0,0,62,7440.0
27785,3,50,3.89,100,0,0,58,6960.0
27786,3,50,3.57,100,0,0,0,0.0
27787,3,50,2.84,100,0,1,100,5000.0
27788,3,50,2.71,97,0,1,104,5000.0
27789,3,50,2.76,99,0,1,48,5000.0
27790,3,50,2.61,100,0,1,47,5000.0
27791,3,50,2.57,100,0,1,71,5000.0
27792,1,50,2.77,99,0,0,5,0.0
27793,1,50,2.39,100,0,0,5,0.0
27794,1,50,2.05,100,0,0,2,0.0
27795,1,50,2.25,100,0,0,54,6480.0
27796,1,50,2.49,98,0,0,68,8160.0
27797,1,50,2.68,100,0,0,2,0.0
27798,1,50,2.66,100,0,0,4,0.0
27799,1,50,2.79,100,0,0,6,0.0
27800,2,50,3.89,100,0,0,5,0.0
27801,2,50,4.32,100,0,1,86,5000.0
27802,2,50,5.0,100,0,1,51,5000.0
27803,2,50,5.0,99,0,0,1,0.0
27804,2,50,5.0,97,0,0,6,0.0
27805,2,50,5.0,100,0,0,8,0.0
27806,2,50,5.0,99,0,0,2,0.0
27807,2,50,5.0,97,0,0,3,0.0
27808,3,50,3.93,96,0,1,55,5000.0
27809,3,50,3.27,99,0,1,108,5000.0
27810,3,50,2.6,100,0,1,104,5000.0
27811,3,50,2.48,100,0,0,6,0.0
27812,3,50,2.61,97,0,0,37,4440.0
27813,3,50,2.77,94,0,0,22,2640.0
27814,3,50,2.86,97,0,0,29,3480.0
27815,3,50,2.61,100,0,0,66,7920.0
27816,1,50,2.68,12,1,0,5,0.0
27817,1,50,2.39,99,0,0,8,0.0
27818,1,50,2.01,100,0,0,50,6000.0
27819,1,50,2.22,8,1,0,4,0.0
27820,1,50,2.34,8,1,0,0,0.0
27821,1,50,2.54,94,0,0,5,0.0
27822,1,50,2.54,92,0,0,45,5400.0
27823,1,50,2.19,90,0,0,4,0.0
27824,2,50,3.47,91,0,0,0,0.0
27825,2,50,4.48,93,0,0,5,0.0
27826,2,50,5.0,94,0,0,6,0.0
27827,2,50,5.0,91,0,0,5,0.0
27828,2,50,5.0,95,0,0,5,0.0
27829,2,50,5.0,98,0,0,6,0.0
27830,2,50,5.0,100,0,0,53,6360.0
27831,2,50,5.0,100,0,0,3,0.0
27832,3,50,3.98,98,0,0,6,0.0
27833,3,50,3.43,100,0,0,2,0.0
27834,3,50,3.38,100,0,0,2,0.0
27835,3,50,3.32,98,0,0,68,8160.0
27836,3,50,3.16,100,0,0,1,0.0
27837,3,50,2.53,97,0,0,6,0.0
27838,3,50,2.33,8,1,0,7,0.0
27839,3,50,2.44,100,0,0,3,0.0
27840,1,50,2.11,100,0,1,100,5000.0
27841,1,50,2.38,98,0,1,69,5000.0
27842,1,50,2.65,97,0,1,84,5000.0
27843,1,50,2.42,100,0,1,48,5000.0
27844,1,50,2.52,100,0,0,7,0.0
27845,1,50,2.18,98,0,0,4,0.0
27846,1,50,2.34,99,0,0,3,0.0
27847,1,50,1.96,100,0,0,6,0.0
27848,2,50,2.49,99,0,0,8,0.0
27849,2,50,3.61,100,0,0,0,0.0
27850,2,50,4.71,100,0,0,7,0.0
27851,2,50,5.0,100,0,0,28,3360.0
27852,2,50,5.0,100,0,0,6,0.0
27853,2,50,5.0,100,0,0,4,0.0
27854,2,50,5.0,98,0,0,5,0.0
27855,2,50,5.0,100,0,0,0,0.0
27856,3,50,4.47,100,0,0,8,0.0
27857,3,50,4.02,100,0,0,1,0.0
27858,3,50,3.64,100,0,0,8,0.0
27859,3,50,3.28,100,0,0,3,0.0
27860,3,50,2.68,100,0,0,2,0.0
27861,3,50,2.3,100,0,0,1,0.0
27862,3,50,2.53,8,1,0,8,0.0
27863,3,50,2.67,5,1,0,4,0.0
27864,1,50,2.63,100,0,0,6,0.0
27865,1,50,2.47,100,0,0,3,0.0
27866,1,50,2.05,100,0,0,8,0.0
27867,1,50,1.98,100,0,0,8,0.0
27868,1,50,2.0,9,1,0,0,0.0
27869,1,50,2.07,97,0,0,2,0.0
27870,1,50,2.44,100,0,0,3,0.0
27871,1,50,2.09,100,0,0,7,0.0
27872,2,50,3.01,98,0,0,7,0.0
27873,2,50,3.76,97,0,0,6,0.0
27874,2,50,5.0,97,0,0,4,0.0
27875,2,50,5.0,95,0,0,2,0.0
27876,2,50,5.0,99,0,0,6,0.0
27877,2,50,5.0,97,0,0,8,0.0
27878,2,50,5.0,94,0,0,4,0.0
27879,2,50,5.0,91,0,0,5,0.0
27880,3,50,4.22,95,0,0,0,0.0
27881,3,50,3.42,96,0,1,61,5000.0
27882,3,50,3.17,94,0,0,6,0.0
27883,3,50,3.22,95,0,0,4,0.0
27884,3,50,3.15,96,0,0,1,0.0
27885,3,50,2.71,94,0,0,8,0.0
27886,3,50,2.42,91,0,0,6,0.0
27887,3,50,2.04,92,0,0,8,0.0
27888,1,50,1.95,92,0,0,0,0.0
27889,1,50,1.73,95,0,0,1,0.0
27890,1,50,1.89,97,0,0,21,2520.0
27891,1,50,2.15,100,0,0,23,2760.0
27892,1,50,2.37,97,0,0,33,3960.0
27893,1,50,2.0,96,0,0,3,0.0
27894,1,50,1.96,97,0,0,22,2640.0
27895,1,50,1.89,95,0,0,3,0.0
27896,2,50,2.38,95,0,0,2,0.0
27897,2,50,3.13,96,0,0,1,0.0
27898,2,50,3.8,9,1,0,0,0.0
27899,2,50,4.81,10,1,0,5,0.0
27900,2,50,5.0,88,0,0,8,0.0
27901,2,50,5.0,91,0,0,71,8520.0
27902,2,50,5.0,12,1,0,0,0.0
27903,2,50,5.0,5,1,0,8,0.0
27904,3,50,4.47,96,0,0,0,0.0
27905,3,50,3.54,96,0,0,8,0.0
27906,3,50,2.93,98,0,0,2,0.0
27907,3,50,2.43,97,0,0,39,4680.0
27908,3,50,2.23,100,0,0,46,5520.0
27909,3,50,2.28,100,0,0,51,6120.0
27910,3,50,2.63,99,0,0,40,4800.0
27911,3,50,2.74,96,0,0,5,0.0
27912,1,50,2.5,93,0,0,8,0.0
27913,1,50,2.48,90,0,0,5,0.0
27914,1,50,2.51,87,0,0,6,0.0
27915,1,50,2.67,87,0,0,3,0.0
27916,1,50,2.72,89,0,0,39,4680.0
27917,1,50,2.63,89,0,0,23,2760.0
27918,1,50,2.64,93,0,0,21,2520.0
27919,1,50,2.71,91,0,0,51,6120.0
27920,2,50,3.22,92,0,0,57,6840.0
27921,2,50,3.78,8,1,0,1,0.0
27922,2,50,4.85,11,1,0,6,0.0
27923,2,50,5.0,89,0,0,5,0.0
27924,2,50,5.0,87,0,0,23,2760.0
27925,2,50,5.0,10,1,0,2,0.0
27926,2,50,5.0,89,0,0,2,0.0
27927,2,50,5.0,92,0,0,7,0.0
27928,3,50,4.08,90,0,0,27,3240.0
27929,3,50,3.86,88,0,0,3,0.0
27930,3,50,3.21,86,0,0,2,0.0
27931,3,50,2.9,85,0,0,8,0.0
27932,3,50,2.47,88,0,0,5,0.0
27933,3,50,2.42,8,1,0,7,0.0
27934,3,50,2.64,11,1,0,1,0.0
27935,3,50,2.37,93,0,0,7,0.0
27936,1,50,2.57,92,0,0,5,0.0
27937,1,50,2.78,95,0,0,0,0.0
27938,1,50,2.3,96,0,0,2,0.0
27939,1,50,2.48,100,0,0,2,0.0
27940,1,50,2.23,98,0,0,2,0.0
27941,1,50,1.99,100,0,0,4,0.0
27942,1,50,2.14,100,0,0,6,0.0
27943,1,50,2.33,100,0,0,0,0.0
27944,2,50,3.12,99,0,0,48,5760.0
27945,2,50,3.52,7,1,0,0,0.0
27946,2,50,4.82,10,1,0,0,0.0
27947,2,50,5.0,100,0,0,6,0.0
27948,2,50,5.0,100,0,0,4,0.0
27949,2,50,5.0,100,0,0,2,0.0
27950,2,50,5.0,97,0,0,6,0.0
27951,2,50,5.0,97,0,0,7,0.0
27952,3,50,4.19,95,0,0,7,0.0
27953,3,50,3.62,92,0,0,2,0.0
27954,3,50,2.99,93,0,0,3,0.0
27955,3,50,2.98,93,0,0,6,0.0
27956,3,50,2.61,95,0,0,2,0.0
27957,3,50,2.56,92,0,0,2,0.0
27958,3,50,2.3,96,0,0,8,0.0
27959,3,50,2.23,95,0,0,3,0.0
27960,1,50,2.01,96,0,0,5,0.0
27961,1,50,2.18,93,0,0,8,0.0
27962,1,50,2.15,91,0,0,3,0.0
27963,1,50,1.82,92,0,0,4,0.0
27964,1,50,1.59,92,0,0,74,8880.0
27965,1,50,1.77,92,0,0,32,3840.0
27966,1,50,1.67,89,0,0,5,0.0
27967,1,50,1.91,90,0,0,74,8880.0
27968,2,50,2.72,92,0,0,32,3840.0
27969,2,50,3.77,92,0,0,6,0.0
27970,2,50,5.0,96,0,0,7,0.0
27971,2,50,5.0,98,0,0,0,0.0
27972,2,50,5.0,98,0,0,0,0.0
27973,2,50,5.0,97,0,0,5,0.0
27974,2,50,5.0,100,0,0,2,0.0
27975,2,50,5.0,99,0,0,1,0.0
27976,3,50,4.42,100,0,0,1,0.0
27977,3,50,4.07,100,0,0,7,0.0
27978,3,50,3.45,100,0,0,4,0.0
27979,3,50,2.95,98,0,0,44,5280.0
27980,3,50,3.08,98,0,0,1,0.0
27981,3,50,2.92,96,0,0,3,0.0
27982,3,50,2.63,96,0,0,7,0.0
27983,3,50,2.74,93,0,0,3,0.0
27984,1,50,2.44,96,0,0,6,0.0
27985,1,50,2.14,93,0,0,3,0.0
27986,1,50,2.21,94,0,0,47,5640.0
27987,1,50,2.27,96,0,0,0,0.0
27988,1,50,2.51,96,0,0,1,0.0
27989,1,50,2.4,97,0,0,8,0.0
27990,1,50,2.59,96,0,0,1,0.0
27991,1,50,2.35,97,0,0,65,7800.0
27992,2,50,3.32,97,0,0,66,7920.0
27993,2,50,3.9,100,0,0,51,6120.0
27994,2,50,4.64,100,0,0,4,0.0
27995,2,50,5.0,100,0,0,8,0.0
27996,2,50,5.0,100,0,0,8,0.0
27997,2,50,5.0,100,0,0,4,0.0
27998,2,50,5.0,99,0,0,8,0.0
27999,2,50,5.0,100,0,0,6,0.0
28000,3,50,3.88,97,0,0,2,0.0
28001,3,50,3.58,95,0,0,0,0.0
28002,3,50,3.0,92,0,0,4,0.0
28003,3,50,2.89,95,0,0,1,0.0
28004,3,50,2.85,95,0,1,75,5000.0
28005,3,50,2.55,99,0,1,55,5000.0
28006,3,50,2.44,97,0,0,3,0.0
28007,3,50,2.31,100,0,0,8,0.0
28008,1,50,2.63,99,0,0,4,0.0
28009,1,50,2.38,100,0,0,5,0.0
28010,1,50,2.1,100,0,0,0,0.0
28011,1,50,2.05,100,0,0,0,0.0
28012,1,50,2.24,97,0,0,30,3600.0
28013,1,50,2.39,95,0,0,0,0.0
28014,1,50,2.66,8,1,0,8,0.0
28015,1,50,2.83,92,0,0,1,0.0
28016,2,50,3.49,89,0,0,8,0.0
28017,2,50,4.32,93,0,0,46,5520.0
28018,2,50,5.0,91,0,0,2,0.0
28019,2,50,5.0,89,0,0,42,5040.0
28020,2,50,5.0,93,0,0,5,0.0
28021,2,50,5.0,92,0,0,8,0.0
28022,2,50,5.0,92,0,0,8,0.0
28023,2,50,5.0,92,0,0,1,0.0
28024,3,50,4.16,94,0,0,5,0.0
28025,3,50,3.89,93,0,0,0,0.0
28026,3,50,3.63,94,0,0,39,4680.0
28027,3,50,3.02,94,0,0,63,7560.0
28028,3,50,2.66,92,0,0,61,7320.0
28029,3,50,2.43,96,0,0,20,2400.0
28030,3,50,2.68,99,0,0,4,0.0
28031,3,50,2.93,100,0,0,7,0.0
28032,1,50,2.93,100,0,0,5,0.0
28033,1,50,2.71,100,0,0,3,0.0
28034,1,50,2.21,100,0,0,8,0.0
28035,1,50,2.37,100,0,0,6,0.0
28036,1,50,2.25,100,0,0,1,0.0
28037,1,50,2.35,99,0,0,8,0.0
28038,1,50,2.4,96,0,0,6,0.0
28039,1,50,2.34,99,0,0,1,0.0
28040,2,50,3.71,100,0,0,4,0.0
28041,2,50,4.08,100,0,0,8,0.0
28042,2,50,5.0,100,0,0,6,0.0
28043,2,50,5.0,100,0,0,7,0.0
28044,2,50,5.0,100,0,0,5,0.0
28045,2,50,5.0,100,0,0,5,0.0
28046,2,50,5.0,100,0,0,3,0.0
28047,2,50,5.0,99,0,0,4,0.0
28048,3,50,3.94,98,0,0,4,0.0
28049,3,50,3.18,96,0,0,4,0.0
28050,3,50,3.08,95,0,0,2,0.0
28051,3,50,2.63,98,0,0,8,0.0
28052,3,50,2.5,100,0,0,3,0.0
28053,3,50,2.23,100,0,0,2,0.0
28054,3,50,2.3,100,0,0,3,0.0
28055,3,50,2.45,100,0,0,4,0.0
28056,1,50,2.26,100,0,1,106,5000.0
28057,1,50,2.34,100,0,0,4,0.0
